 ;;;;; ;;;;;;;
Tabel Positifvity rate Hasil Lab Covid19 - DKI Jakarta;;;;;;;;;;;;
;;;;;;;;;;;;
Tanggal;Tahun;Jumlah orang di tes;Orang Positif Harian;Orang negatif harian;Positif rate kasus baru harian;Total spesimen di tes;Positif;Negatif;Positif rate (specimen harian);;;
24/06/;2020;5.142;195;4.947;3,80%;7.417;505;6.912;6,80%;;;
;;;;;;;;;;;;
23/06/;2020;5.986;159;5.827;2,70%;8.614;417;8.197;4,80%;;;
;;;;;;;;;;;;
22/06/;2020;3.627;171;3.456;4,70%;5.287;325;4.962;6,10%;;;
;;;;;;;;;;;;
21/06/;2020;2.806;132;2.674;4,70%;4.016;237;3.779;5,90%;;;
;;;;;;;;;;;;
20/06/;2020;3.258;132;3.126;4,10%;4.680;403;4.277;8,60%;;;
;;;;;;;;;;;;
19/06/;2020;4.794;178;4.616;3,70%;6.862;487;6.375;7,10%;;;
;;;;;;;;;;;;
18/06/;2020;4.260;140;4.120;3,30%;6.285;451;5.834;7,20%;;;
;;;;;;;;;;;;
17/06/;2020;4.740;176;4.564;3,70%;6.900;581;6.319;8,40%;;;
;;;;;;;;;;;;
16/06/;2020;4.702;147;4.555;3,10%;6.758;593;6.165;8,80%;;;
;;;;;;;;;;;;
15/06/;2020;4.605;94;4.511;2,00%;6.693;367;6.326;5,50%;;;
;;;;;;;;;;;;
14/06/;2020;1.851;105;1.746;5,70%;3.085;197;2.888;6,40%;;;
;;;;;;;;;;;;
13/06/;2020;4.955;115;4.840;2,30%;7.095;474;6.621;6,70%;;;
;;;;;;;;;;;;
12/06/;2020;3.411;120;3.291;3,50%;4.897;452;4.445;9,20%;;;
;;;;;;;;;;;;
11/06/;2020;2.827;76;2.751;2,70%;4.077;328;3.749;8,00%;;;
;;;;;;;;;;;;
10/06/;2020;4.064;129;3.935;3,20%;5.843;398;5.445;6,80%;;;
;;;;;;;;;;;;
09/06/;2020;3.590;187;3.403;5,20%;5.159;388;4.771;7,50%;;;
;;;;;;;;;;;;
08/06/;2020;2.798;194;2.604;6,90%;4.016;326;3.690;8,10%;;;
;;;;;;;;;;;;
07/06/;2020;1.808;96;1.712;5,30%;2.589;164;2.425;6,30%;;;
;;;;;;;;;;;;
06/06/;2020;3.334;160;3.174;4,80%;4.766;402;4.364;8,40%;;;
;;;;;;;;;;;;
05/06/;2020;2.864;102;2.762;3,60%;4.103;341;3.762;8,30%;;;
;;;;;;;;;;;;
04/06/;2020;2.738;83;2.655;3,00%;3.918;296;3.622;7,60%;;;
;;;;;;;;;;;;
03/06/;2020;3.422;62;3.360;1,80%;4.900;301;4.599;6,10%;;;
;;;;;;;;;;;;
02/06/;2020;2.371;101;2.270;4,30%;3.391;199;3.192;5,90%;;;
;;;;;;;;;;;;
01/06/;2020;1.789;73;1.716;4,10%;2.555;258;2.297;10,10%;;;
;;;;;;;;;;;;
31/05/;2020;1.858;111;1.747;6,00%;3.021;628;2.393;20,80%;;;
;; ;;;;;;;;;;
30/05/;2020;2.808;119;2.689;4,20%;4.319;661;3.658;15,30%;;;
;;;;;;;;;;;;
29/05/;2020;2.392;100;2.292;4,20%;3.860;769;3.091;19,90%;;;
;; ;;;;;;;;;;
28/05/;2020;2.768;124;2.644;4,50%;4.365;734;3.631;16,80%;;;
;;;;;;;;;;;;
27/05/;2020;2.271;103;2.168;4,50%;3.641;723;2.918;19,90%;;;
;; ;;;;;;;;;;
26/05/;2020;1.972;105;1.867;5,30%;3.233;727;2.506;22,50%;;;
;;;;;;;;;;;;
25/05/;2020;1.321;93;1.228;7,00%;2.408;711;1.697;29,50%;;;
;; ;;;;;;;;;;
24/05/;2020;871;67;804;7,70%;1.735;590;1.145;34,00%;;;
;;;;;;;;;;;;
23/05/;2020;1.764;118;1.646;6,70%;2.776;499;2.277;18,00%;;;
;; ;;;;;;;;;;
22/05/;2020;3.214;127;3.087;4,00%;4.836;643;4.193;13,30%;;;
;;;;;;;;;;;;
21/05/;2020;1.907;97;1.810;5,10%;3.303;799;2.504;24,20%;;;
;; ;;;;;;;;;;
20/05/;2020;2.457;72;2.385;2,90%;3.863;620;3.243;16,00%;;;
;;;;;;;;;;;;
19/05/;2020;2.530;97;2.433;3,80%;4.040;667;3.373;16,50%;;;
;; ;;;;;;;;;;
18/05/;2020;2.194;43;2.151;2,00%;3.548;631;2.917;17,80%;;;
;;;;;;;;;;;;
17/05/;2020;1.673;88;1.585;5,30%;2.822;617;2.205;21,90%;;;
;; ;;;;;;;;;;
16/05/;2020;2.006;127;1.879;6,30%;3.206;585;2.621;18,20%;;;
;;;;;;;;;;;;
15/05/;2020;2.433;116;2.317;4,80%;3.791;645;3.146;17,00%;;;
;; ;;;;;;;;;;
14/05/;2020;2.500;62;2.438;2,50%;4.083;730;3.353;17,90%;;;
;;;;;;;;;;;;
13/05/;2020;2.601;180;2.421;6,90%;4.063;619;3.444;15,20%;;;
;; ;;;;;;;;;;
12/05/;2020;3.119;134;2.985;4,30%;4.757;672;4.085;14,10%;;;
;;;;;;;;;;;;
11/05/;2020;2.575;108;2.467;4,20%;4.019;771;3.248;9,20%;;;
;; ;;;;;;;;;;
10/05/;2020;1.490;55;1.435;3,70%;2.696;830;1.866;30,80%;;;
;;;;;;;;;;;;
09/05/;2020;2.629;182;2.447;6,90%;4.029;662;3.367;16,40%;;;
;; ;;;;;;;;;;
08/05/;2020;2.500;57;2.443;2,30%;4.007;778;3.229;19,40%;;;
;;;;;;;;;;;;
07/05/;2020;1.733;126;1.607;7,30%;3.047;743;2.304;24,40%;;;
;; ;;;;;;;;;;
06/05/;2020;2.985;66;2.919;2,20%;4.624;571;4.053;12,30%;;;
;;;;;;;;;;;;
05/05/;2020;2.520;68;2.452;2,70%;3.916;611;3.305;15,60%;;;
;; ;;;;;;;;;;
04/05/;2020;2.594;169;2.425;6,50%;4.189;695;3.494;16,60%;;;
;;;;;;;;;;;;
03/05/;2020;1.127;55;1.072;4,90%;2.105;608;1.497;28,90%;;;
;; ;;;;;;;;;;
02/05/;2020;2.211;62;2.149;2,80%;3.634;513;3.121;14,10%;;;
;;;;;;;;;;;;
01/05/;2020;2.496;72;2.424;2,90%;4.304;553;3.751;12,80%;;;
;; ;;;;;;;;;;
30/04/;2020;2.339;145;2.194;6,20%;3.998;515;3.483;12,90%;;;
;;;;;;;;;;;;
29/04/;2020;2.276;105;2.171;4,60%;3.985;559;3.426;14,00%;;;
;; ;;;;;;;;;;
28/04/;2020;1.904;83;1.821;4,40%;3.362;525;2.837;15,60%;;;
;;;;;;;;;;;;
27/04/;2020;1.434;118;1.316;8,20%;2.879;583;2.296;20,30%;;;
;; ;;;;;;;;;;
26/04/;2020;803;86;717;10,70%;1.862;453;1.409;24,30%;;;
;;;;;;;;;;;;
25/04/;2020;1.278;65;1.213;5,10%;2.432;438;1.994;18,00%;;;
;; ;;;;;;;;;;
24/04/;2020;1.599;76;1.523;4,80%;2.994;532;2.462;17,80%;;;
;;;;;;;;;;;;
23/04/;2020;1.714;99;1.615;5,80%;3.144;522;2.622;16,60%;;;
;; ;;;;;;;;;;
22/04/;2020;1.552;107;1.445;6,90%;2.931;527;2.404;18,00%;;;
;;;;;;;;;;;;
21/04/;2020;1.599;120;1.479;7,50%;2.932;513;2.419;17,50%;;;
;; ;;;;;;;;;;
20/04/;2020;1.606;167;1.439;10,40%;2.974;565;2.409;19,00%;;;
;;;;;;;;;;;;
19/04/;2020;1.248;79;1.169;6,30%;2.602;585;2.017;22,50%;;;
;; ;;;;;;;;;;
18/04/;2020;1.123;131;992;11,70%;2.245;466;1.779;20,80%;;;
;;;;;;;;;;;;
17/04/;2020;1.214;79;1.135;6,50%;2.428;525;1.903;21,60%;;;
;; ;;;;;;;;;;
16/04/;2020;888;153;735;17,20%;1.932;531;1.401;27,50%;;;
;;;;;;;;;;;;
15/04/;2020;981;223;758;22,70%;2.148;568;1.580;26,40%;;;
;; ;;;;;;;;;;
14/04/;2020;1.114;98;1.016;8,80%;2.253;521;1.732;23,10%;;;
;;;;;;;;;;;;
13/04/;2020;840;107;733;12,70%;1.927;560;1.367;29,10%;;;
;;;;;;;;;;;;
12/04/;2020;844;160;684;19,00%;1.865;533;1.332;28,60%;;;
;;;;;;;;;;;;
11/04/;2020;916;179;737;19,50%;2.021;573;1.448;28,40%;;;
;; ;;;;;;;;;;
10/04/;2020;1.304;93;1.211;7,10%;2.561;560;2.001;21,90%;;;
;;;;;;;;;;;;
09/04/;2020;1.003;91;912;9,10%;2.094;562;1.532;26,80%;;;
;; ;;;;;;;;;;
08/04/;2020;988;167;821;16,90%;2.179;601;1.578;27,60%;;;
;;;;;;;;;;;;
07/04/;2020;877;109;768;12,40%;2.152;534;1.618;24,80%;;;
;; ;;;;;;;;;;
06/04/;2020;812;144;668;17,70%;1.909;558;1.351;29,20%;;;
;;;;;;;;;;;;
05/04/;2020;1.218;148;1.070;12,20%;2.248;538;1.710;23,90%;;;
;; ;;;;;;;;;;
04/04/;2020;1.470;80;1.390;5,40%;2.414;608;1.806;25,20%;;;
;;;;;;;;;;;;
03/04/;2020;908;81;827;8,90%;1.501;545;956;36,30%;;;
;; ;;;;;;;;;;
02/04/;2020;455;81;374;17,80%;1.343;532;811;39,60%;;;
;;;;;;;;;;;;
01/04/;2020;164;93;71;56,70%;920;504;416;54,80%;;;
;; ;;;;;;;;;;
31/03/;2020;300;75;225;25,00%;1.047;478;569;45,70%;;;
;;;;;;;;;;;;
30/03/;2020;217;14;203;6,50%;922;431;491;46,70%;;;
;; ;;;;;;;;;;
29/03/;2020;127;26;101;20,50%;751;426;325;56,70%;;;
;;;;;;;;;;;;
28/03/;2020;359;98;261;27,30%;1.126;502;624;44,60%;;;
;; ;;;;;;;;;;
27/03/;2020;199;37;162;18,60%;887;435;452;49,00%;;;
;;;;;;;;;;;;
26/03/;2020;248;51;197;20,60%;959;448;511;46,70%;;;
;; ;;;;;;;;;;
25/03/;2020;196;43;153;21,90%;887;437;450;49,30%;;;
;;;;;;;;;;;;
24/03/;2020;347;45;302;13,00%;1.022;446;576;43,60%;;;
;; ;;;;;;;;;;
23/03/;2020;378;71;307;18,80%;1.119;471;648;42,10%;;;
;;;;;;;;;;;;
22/03/;2020;1.097;49;1.048;4,50%;1.790;430;1.360;24,00%;;;
;; ;;;;;;;;;;
21/03/;2020;501;39;462;7,80%;1.190;437;753;36,70%;;;
;;;;;;;;;;;;
20/03/;2020;118;44;74;37,30%;118;12;106;10,20%;;;
;; ;;;;;;;;;;
19/03/;2020;154;13;141;8,40%;154;48;106;31,20%;;;
;;;;;;;;;;;;
18/03/;2020;132;51;81;38,60%;132;38;94;28,80%;;;
;; ;;;;;;;;;;
17/03/;2020;104;38;66;36,50%;104;26;78;25,00%;;;
;;;;;;;;;;;;
16/03/;2020;47;25;22;53,20%;47;2;45;4,30%;;;
;; ;;;;;;;;;;
15/03/;2020;41;2;39;4,90%;41;15;26;36,60%;;;
;;;;;;;;;;;;
14/03/;2020;44;16;28;36,40%;44;3;41;6,80%;;;
;; ;;;;;;;;;;
13/03/;2020;30;7;23;23,30%;30;10;20;33,30%;;;
;;;;;;;;;;;;
12/03/;2020;56;10;46;17,90%;56;23;33;41,10%;;;
;; ;;;;;;;;;;
11/03/;2020;48;26;22;54,20%;48;3;45;6,30%;;;
;;;;;;;;;;;;
10/03/;2020;52;2;50;3,80%;52;0;52;0,00%;;;
;; ;;;;;;;;;;
09/03/;2020;73;27;46;37%;73;25;48;34,20%;;;
;;;;;; ;;;;;;
08/03/;2020;56;1;55;1,80%;56;0;56;0,00%;;;
;; ;;;;;;;;;;
07/03/;2020;26;0;26;0,00%;26;0;26;0,00%;;;
;;;;;;;;;;;;
06/03/;2020;5;0;5;0,00%;5;0;5;0,00%;;;
;; ;;;;;;;;;;
05/03/;2020;27;0;27;0,00%;27;3;24;11,10%;;;
;;;;;;;;;;;;
04/03/;2020;7;0;7;0,00%;7;0;7;0,00%;;;
;;;;;;;;;;;;
03/03/;2020;15;3;12;20,00%;15;3;12;20,00%;;;
;;;;;;;;;;;;
02/03/;2020;3;0;3;0,00%;3;0;3;0,00%;;;
;;;;;;;;;;;;
01/03/;2020;39;0;39;0,00%;39;0;39;0,00%;;;
;;;;;;;;;;;;
29/02/;2020;40;0;40;0,00%;40;0;40;0,00%;;;
